#{"t_start": 1701509713.808813, "env_id": "PandaReach-v3"}
r,l,t
-50.0,50,150.510544
-50.0,50,150.632086
-50.0,50,150.753212
-50.0,50,150.869833
-50.0,50,150.990751
-50.0,50,151.113888
-50.0,50,151.243436
-50.0,50,151.35975
-15.0,16,151.678297
-50.0,50,151.793224
-50.0,50,151.91671
-50.0,50,152.032564
-1.0,2,152.040076
-50.0,50,152.156636
0.0,1,152.159363
-50.0,50,152.278538
-50.0,50,152.395489
-50.0,50,152.515902
-50.0,50,152.633868
-17.0,18,152.678085
-50.0,50,152.808059
-50.0,50,153.208263
-50.0,50,153.32895
0.0,1,153.333937
-50.0,50,153.458872
-50.0,50,153.574992
-50.0,50,153.695715
-50.0,50,153.81772
-50.0,50,153.945141
-50.0,50,154.072439
-50.0,50,154.18786
-50.0,50,154.304364
-50.0,50,154.70957
-24.0,25,154.777755
-50.0,50,154.900543
-50.0,50,155.019932
-50.0,50,155.141099
-10.0,11,155.169018
-50.0,50,155.297246
-24.0,25,155.35869
-50.0,50,155.487268
-50.0,50,155.610066
-50.0,50,155.730295
-50.0,50,155.851327
-50.0,50,156.255495
-50.0,50,156.372833
0.0,1,156.375817
-50.0,50,156.493543
-50.0,50,156.617327
-50.0,50,156.737773
-4.0,5,156.749013
-50.0,50,156.866413
-50.0,50,156.995771
-50.0,50,157.109501
-50.0,50,157.226154
-50.0,50,157.35388
-50.0,50,157.763755
-50.0,50,157.887699
-50.0,50,158.01288
-6.0,7,158.028553
-50.0,50,158.150819
-6.0,7,158.168114
-50.0,50,158.291255
-9.0,10,158.315395
-50.0,50,158.435423
-50.0,50,158.553823
-14.0,15,158.590818
-3.0,4,158.599977
-50.0,50,158.723243
-50.0,50,158.841139
-50.0,50,158.960867
-50.0,50,159.364885
-27.0,28,159.433501
-50.0,50,159.559937
-50.0,50,159.673177
0.0,1,159.676109
-50.0,50,159.797847
-50.0,50,159.914812
-50.0,50,160.033807
-9.0,10,160.055823
-20.0,21,160.111641
-50.0,50,160.228399
-5.0,6,160.241827
-50.0,50,160.364233
-11.0,12,160.391706
-50.0,50,160.79811
0.0,1,160.800996
-50.0,50,160.921105
-50.0,50,161.047217
-50.0,50,161.167012
-21.0,22,161.222373
-50.0,50,161.343194
-1.0,2,161.348541
-50.0,50,161.46931
-50.0,50,161.58249
-50.0,50,161.70011
-50.0,50,161.817571
-6.0,7,161.836988
-50.0,50,161.953727
-50.0,50,162.35229
-50.0,50,162.471904
-50.0,50,162.588233
-10.0,11,162.612804
-50.0,50,162.730439
-1.0,2,162.735313
-8.0,9,162.75599
-50.0,50,162.879596
-50.0,50,163.003398
-50.0,50,163.123379
-50.0,50,163.242847
-50.0,50,163.36795
-18.0,19,163.412569
-50.0,50,163.53542
-6.0,7,163.83434
-50.0,50,163.958543
-50.0,50,164.075293
-5.0,6,164.090761
-50.0,50,164.209379
-1.0,2,164.214435
-50.0,50,164.342526
-50.0,50,164.458149
-50.0,50,164.579112
-34.0,35,164.660522
-50.0,50,164.779211
-50.0,50,164.904025
-50.0,50,165.020355
-50.0,50,165.4222
-2.0,3,165.429067
-35.0,36,165.517995
-34.0,35,165.600519
-10.0,11,165.626987
-50.0,50,165.744108
-4.0,5,165.7582
-50.0,50,165.878647
-50.0,50,166.000019
-6.0,7,166.015929
-50.0,50,166.132508
-50.0,50,166.253902
-9.0,10,166.277672
-50.0,50,166.406042
-50.0,50,166.520069
0.0,1,166.523083
-50.0,50,166.935148
-50.0,50,167.058301
-50.0,50,167.180567
-50.0,50,167.3001
-50.0,50,167.41776
-50.0,50,167.536453
-50.0,50,167.653678
-50.0,50,167.767049
-2.0,3,167.776729
-50.0,50,167.897903
-50.0,50,168.017939
-50.0,50,168.421169
-50.0,50,168.551068
-50.0,50,168.671695
-1.0,2,168.676486
-50.0,50,168.790517
-50.0,50,168.915008
-16.0,17,168.958485
-50.0,50,169.081242
-18.0,19,169.127022
-24.0,25,169.191009
-50.0,50,169.305552
-50.0,50,169.432535
-50.0,50,169.558388
0.0,1,169.561013
-50.0,50,169.964797
-50.0,50,170.090373
-8.0,9,170.115964
-50.0,50,170.234323
-50.0,50,170.365094
-50.0,50,170.484893
-50.0,50,170.604993
-50.0,50,170.73399
-50.0,50,170.859991
-50.0,50,170.979379
-50.0,50,171.100776
-5.0,6,171.11447
-50.0,50,171.513657
-1.0,2,171.518419
-50.0,50,171.644327
-50.0,50,171.765194
-50.0,50,171.887727
-50.0,50,172.004788
-50.0,50,172.123727
-50.0,50,172.243176
-50.0,50,172.368088
-2.0,3,172.375148
-16.0,17,172.416194
-50.0,50,172.532434
-50.0,50,172.656085
-50.0,50,173.064787
-50.0,50,173.188087
0.0,1,173.190867
-50.0,50,173.321921
-50.0,50,173.445564
0.0,1,173.448235
-50.0,50,173.585335
-50.0,50,173.703723
-50.0,50,173.827846
-50.0,50,173.961162
-50.0,50,174.085599
0.0,1,174.088254
-3.0,4,174.097057
-50.0,50,174.228927
-50.0,50,174.636017
-50.0,50,174.783571
-50.0,50,174.899799
-19.0,20,174.951139
-50.0,50,175.071092
-50.0,50,175.190018
-1.0,2,175.194831
-50.0,50,175.330918
-50.0,50,175.450042
-25.0,26,175.516881
-4.0,5,175.529921
-50.0,50,175.647857
-50.0,50,175.777086
-50.0,50,176.178457
-2.0,3,176.18711
-50.0,50,176.30715
-50.0,50,176.435396
-50.0,50,176.561127
-50.0,50,176.675995
-4.0,5,176.690471
-3.0,4,176.699089
-23.0,24,176.756236
-50.0,50,176.878412
-50.0,50,176.997836
-11.0,12,177.028286
-8.0,9,177.049801
-50.0,50,177.168094
-50.0,50,177.285717
-50.0,50,177.687955
-50.0,50,177.805533
-50.0,50,177.929517
-3.0,4,177.938552
-50.0,50,178.065225
-50.0,50,178.188032
0.0,1,178.191149
-50.0,50,178.315564
-50.0,50,178.433765
-50.0,50,178.557103
-50.0,50,178.674824
-50.0,50,178.791565
-50.0,50,179.1977
0.0,1,179.201126
-50.0,50,179.321486
-50.0,50,179.448317
-3.0,4,179.457258
-50.0,50,179.580965
-50.0,50,179.697051
-1.0,2,179.701955
-50.0,50,179.830731
-50.0,50,179.950275
-50.0,50,180.077404
-50.0,50,180.205377
-50.0,50,180.327949
-50.0,50,180.726325
-50.0,50,180.846884
-50.0,50,180.962148
-50.0,50,181.081887
-10.0,11,181.109362
-50.0,50,181.234384
-50.0,50,181.36606
-50.0,50,181.486966
-50.0,50,181.600285
-50.0,50,181.720681
-5.0,6,181.734502
-12.0,13,181.766479
-50.0,50,181.887043
-50.0,50,182.299531
0.0,1,182.302283
-50.0,50,182.429935
-50.0,50,182.55199
-50.0,50,182.678908
-7.0,8,182.698624
-50.0,50,182.821375
-27.0,28,182.891114
-50.0,50,183.019498
-50.0,50,183.140112
-50.0,50,183.262948
-50.0,50,183.38136
-50.0,50,183.787246
-50.0,50,183.912683
-50.0,50,184.045588
-50.0,50,184.180685
-50.0,50,184.306724
-50.0,50,184.431617
-50.0,50,184.56251
-5.0,6,184.575649
0.0,1,184.578144
-50.0,50,184.703051
-5.0,6,184.716776
-50.0,50,184.833331
-50.0,50,184.957215
-2.0,3,184.964257
-50.0,50,185.37709
-1.0,2,185.381959
-10.0,11,185.407975
-50.0,50,185.533223
-2.0,3,185.540126
-50.0,50,185.65896
-50.0,50,185.775502
-4.0,5,185.7868
-50.0,50,185.906019
-50.0,50,186.027174
0.0,1,186.029917
-50.0,50,186.156551
-50.0,50,186.274868
-50.0,50,186.402529
-50.0,50,186.520328
-50.0,50,186.924282
-50.0,50,187.042535
-50.0,50,187.163667
-5.0,6,187.178453
-50.0,50,187.301854
-50.0,50,187.419577
-50.0,50,187.540269
-50.0,50,187.66373
-50.0,50,187.787081
-50.0,50,187.902403
-27.0,28,187.974299
-50.0,50,188.103474
-50.0,50,188.508286
-50.0,50,188.622831
-9.0,10,188.648573
-50.0,50,188.772209
-1.0,2,188.776977
-25.0,26,188.840573
-50.0,50,188.963686
-50.0,50,189.082685
-50.0,50,189.206815
-50.0,50,189.334949
-50.0,50,189.46631
-50.0,50,189.584321
-22.0,23,189.642134
-13.0,14,189.963408
-50.0,50,190.086618
-50.0,50,190.210715
-50.0,50,190.338447
-50.0,50,190.456366
-50.0,50,190.575539
-50.0,50,190.691243
-50.0,50,190.818256
-36.0,37,190.91099
-50.0,50,191.030718
-8.0,9,191.052541
-50.0,50,191.170199
-50.0,50,191.575314
-50.0,50,191.702588
-50.0,50,191.821269
0.0,1,191.823979
-50.0,50,191.937103
-32.0,33,192.021339
-50.0,50,192.138734
-50.0,50,192.254765
-50.0,50,192.378156
-50.0,50,192.495851
-50.0,50,192.610471
-50.0,50,193.016966
-2.0,3,193.024847
-50.0,50,193.149798
-50.0,50,193.277366
-34.0,35,193.365286
-4.0,5,193.37696
-50.0,50,193.49018
-50.0,50,193.609116
-50.0,50,193.726374
-50.0,50,193.844416
-50.0,50,193.963686
0.0,1,193.969065
-50.0,50,194.089605
-50.0,50,194.226694
-50.0,50,194.636757
-50.0,50,194.767023
-10.0,11,194.792105
-50.0,50,194.928365
-2.0,3,194.935545
-2.0,3,194.943067
-1.0,2,194.948016
-50.0,50,195.067481
-37.0,38,195.15672
-44.0,45,195.270441
-50.0,50,195.385123
-50.0,50,195.507091
-50.0,50,195.628976
-50.0,50,195.748116
-50.0,50,196.145719
-50.0,50,196.26493
-50.0,50,196.384159
-50.0,50,196.519222
-3.0,4,196.528419
-50.0,50,196.644867
-50.0,50,196.762574
-16.0,17,196.802101
-50.0,50,196.919443
-50.0,50,197.035949
-1.0,2,197.040744
-50.0,50,197.156983
-50.0,50,197.283024
-50.0,50,197.694863
-6.0,7,197.713319
-50.0,50,197.833992
-21.0,22,197.8897
-50.0,50,198.007337
-6.0,7,198.022393
-50.0,50,198.138119
-50.0,50,198.253652
-50.0,50,198.375717
-50.0,50,198.51703
-50.0,50,198.634484
-50.0,50,198.758057
-50.0,50,199.160574
-50.0,50,199.282285
-1.0,2,199.287183
-47.0,48,199.408842
-4.0,5,199.420229
-50.0,50,199.537926
-50.0,50,199.654099
-32.0,33,199.737529
-9.0,10,199.763635
-50.0,50,199.887128
-50.0,50,200.011827
-50.0,50,200.126518
-50.0,50,200.25059
-50.0,50,200.367301
-50.0,50,200.767765
-50.0,50,200.896326
-3.0,4,200.908312
0.0,1,200.910744
-50.0,50,201.031044
-50.0,50,201.150007
-10.0,11,201.175467
-50.0,50,201.296496
-50.0,50,201.422482
-50.0,50,201.548687
-6.0,7,201.564498
-6.0,7,201.579985
-10.0,11,201.606806
-50.0,50,201.726062
-50.0,50,201.842643
-8.0,9,201.863926
-50.0,50,202.271731
-6.0,7,202.287436
-16.0,17,202.329867
-2.0,3,202.336587
0.0,1,202.339163
-3.0,4,202.35088
-50.0,50,202.469232
-6.0,7,202.484823
-50.0,50,202.605244
-50.0,50,202.74093
-50.0,50,202.865231
-1.0,2,202.870053
-50.0,50,202.991274
-31.0,32,203.063594
-50.0,50,203.180967
-2.0,3,203.188293
-50.0,50,203.313766
-50.0,50,203.715336
-50.0,50,203.843467
-50.0,50,203.969835
-50.0,50,204.085934
-5.0,6,204.101952
-50.0,50,204.228137
-50.0,50,204.356993
-50.0,50,204.474271
-50.0,50,204.602699
-50.0,50,204.717497
-5.0,6,204.730761
-50.0,50,204.854439
-3.0,4,204.863989
-50.0,50,205.26435
-31.0,32,205.343395
-50.0,50,205.464045
-50.0,50,205.580268
-50.0,50,205.699046
-50.0,50,205.819075
-50.0,50,205.937606
-50.0,50,206.062768
-6.0,7,206.081636
-50.0,50,206.200016
-22.0,23,206.255301
-8.0,9,206.277212
-50.0,50,206.396662
-50.0,50,206.807191
-50.0,50,206.926858
-4.0,5,206.938987
-50.0,50,207.064904
-50.0,50,207.179366
-50.0,50,207.302781
-50.0,50,207.424103
-50.0,50,207.540968
-50.0,50,207.663805
-3.0,4,207.675102
-50.0,50,207.797026
-50.0,50,207.919207
-50.0,50,208.320065
-25.0,26,208.39123
-7.0,8,208.410833
-50.0,50,208.530612
-50.0,50,208.648305
0.0,1,208.651048
-50.0,50,208.769099
-2.0,3,208.776017
-50.0,50,208.895028
-50.0,50,209.016067
-16.0,17,209.062449
-50.0,50,209.183851
-12.0,13,209.212268
-50.0,50,209.332336
0.0,1,209.335185
-2.0,3,209.341829
-50.0,50,209.46524
-50.0,50,209.874892
-50.0,50,210.018338
-2.0,3,210.02518
-50.0,50,210.145316
-36.0,37,210.233791
-3.0,4,210.242445
-50.0,50,210.360856
0.0,1,210.363808
-50.0,50,210.490312
-40.0,41,210.587941
-2.0,3,210.597335
0.0,1,210.599853
-50.0,50,210.715927
-50.0,50,210.836456
-50.0,50,210.958068
-50.0,50,211.085151
-50.0,50,211.485332
-3.0,4,211.495261
-50.0,50,211.619132
-50.0,50,211.734987
-13.0,14,211.769287
-11.0,12,211.798336
-50.0,50,211.911362
-50.0,50,212.030563
-50.0,50,212.150688
-50.0,50,212.268485
-50.0,50,212.392987
-5.0,6,212.406666
0.0,1,212.411782
-50.0,50,212.538942
-50.0,50,212.950916
-50.0,50,213.071094
-50.0,50,213.199792
-50.0,50,213.317213
-3.0,4,213.326036
-50.0,50,213.455877
-50.0,50,213.576922
-50.0,50,213.71332
-50.0,50,213.830095
-6.0,7,213.848757
-50.0,50,213.966248
-50.0,50,214.099729
0.0,1,214.102798
-4.0,5,214.114151
-50.0,50,214.529539
-50.0,50,214.645366
-50.0,50,214.7657
-39.0,40,214.861222
-50.0,50,214.991898
-6.0,7,215.007694
-50.0,50,215.130567
-12.0,13,215.162761
0.0,1,215.165185
-50.0,50,215.289343
-6.0,7,215.304843
-50.0,50,215.434708
-7.0,8,215.454015
-50.0,50,215.580658
-50.0,50,215.698037
-50.0,50,216.096765
-50.0,50,216.216758
-50.0,50,216.339315
-50.0,50,216.459243
-3.0,4,216.469069
-50.0,50,216.605138
-6.0,7,216.623426
-4.0,5,216.634304
-50.0,50,216.753389
-41.0,42,216.852868
-3.0,4,216.861762
-50.0,50,216.984783
-50.0,50,217.097604
-50.0,50,217.232179
-50.0,50,217.630323
-50.0,50,217.750195
-7.0,8,217.767755
-32.0,33,217.851919
-50.0,50,217.972831
-5.0,6,217.988984
-9.0,10,218.011411
-50.0,50,218.134285
-50.0,50,218.254626
-50.0,50,218.371296
-50.0,50,218.490714
-18.0,19,218.539408
-50.0,50,218.656545
-50.0,50,219.056854
-2.0,3,219.063818
-7.0,8,219.084022
-50.0,50,219.201091
-5.0,6,219.215071
0.0,1,219.217665
-50.0,50,219.345987
-26.0,27,219.411767
-50.0,50,219.531567
-5.0,6,219.545204
-4.0,5,219.557397
0.0,1,219.559794
-50.0,50,219.678519
-50.0,50,219.797243
-50.0,50,219.923193
-50.0,50,220.037876
-10.0,11,220.063888
-6.0,7,220.079365
-50.0,50,220.197881
-50.0,50,220.598176
-50.0,50,220.714436
-50.0,50,220.837896
-50.0,50,220.959015
-50.0,50,221.091735
-50.0,50,221.21062
-50.0,50,221.326096
-4.0,5,221.339337
-50.0,50,221.460882
-50.0,50,221.583651
-6.0,7,221.599366
-50.0,50,221.715296
-50.0,50,222.129712
-50.0,50,222.24467
-50.0,50,222.361752
-21.0,22,222.412685
-50.0,50,222.539674
-50.0,50,222.663679
-2.0,3,222.670768
-50.0,50,222.789811
-50.0,50,222.917923
-2.0,3,222.92478
-50.0,50,223.042601
-1.0,2,223.047692
-50.0,50,223.162307
-2.0,3,223.171746
-50.0,50,223.291266
-11.0,12,223.606193
-50.0,50,223.736176
-43.0,44,223.84896
-5.0,6,223.864431
-50.0,50,224.000696
-50.0,50,224.121765
-8.0,9,224.141684
-2.0,3,224.148261
-50.0,50,224.269349
-4.0,5,224.280718
-3.0,4,224.289458
-50.0,50,224.418926
-27.0,28,224.491016
-50.0,50,224.617275
-1.0,2,224.622454
-50.0,50,224.73931
-50.0,50,224.855922
-20.0,21,225.188823
-7.0,8,225.207353
-50.0,50,225.325903
-50.0,50,225.442048
-4.0,5,225.454765
-50.0,50,225.573894
-11.0,12,225.603157
-50.0,50,225.721859
-3.0,4,225.731289
-2.0,3,225.738233
-50.0,50,225.864067
-50.0,50,225.982641
-50.0,50,226.117201
-3.0,4,226.127518
-3.0,4,226.136328
-1.0,2,226.141196
-50.0,50,226.261916
-50.0,50,226.378357
0.0,1,226.381255
0.0,1,226.3839
-50.0,50,226.790134
-50.0,50,226.904678
-50.0,50,227.025631
-5.0,6,227.038334
-50.0,50,227.165727
-50.0,50,227.294137
-4.0,5,227.307765
-50.0,50,227.425185
-50.0,50,227.543537
-50.0,50,227.661884
-50.0,50,227.780856
-50.0,50,227.899688
-49.0,50,228.305755
-9.0,10,228.328486
-50.0,50,228.44659
-4.0,5,228.457781
-9.0,10,228.480198
-2.0,3,228.486787
-50.0,50,228.608008
-3.0,4,228.617315
-50.0,50,228.735662
-50.0,50,228.863938
-5.0,6,228.877135
-15.0,16,228.917638
-50.0,50,229.039084
-50.0,50,229.164171
-2.0,3,229.171102
-50.0,50,229.296974
-3.0,4,229.306588
-50.0,50,229.446084
-2.0,3,229.453698
-50.0,50,229.855595
-50.0,50,229.99327
-50.0,50,230.110009
-50.0,50,230.232857
-4.0,5,230.243965
-50.0,50,230.372947
-50.0,50,230.496037
-50.0,50,230.610175
-50.0,50,230.733356
-4.0,5,230.744483
-11.0,12,230.774381
-50.0,50,230.895745
-50.0,50,231.298564
-50.0,50,231.419087
-34.0,35,231.504001
-50.0,50,231.629807
-50.0,50,231.750295
-8.0,9,231.772559
-50.0,50,231.891502
-3.0,4,231.901639
-50.0,50,232.037521
-50.0,50,232.154375
-50.0,50,232.280602
-50.0,50,232.39681
-3.0,4,232.406258
-22.0,23,232.465084
-11.0,12,232.495464
-50.0,50,232.89986
-50.0,50,233.018648
-50.0,50,233.13768
-50.0,50,233.259957
-50.0,50,233.379721
-6.0,7,233.395871
-23.0,24,233.451616
-50.0,50,233.58748
-50.0,50,233.705541
-2.0,3,233.712944
0.0,1,233.715385
-50.0,50,233.831933
-50.0,50,233.952368
-50.0,50,234.357679
-3.0,4,234.366904
-6.0,7,234.383027
-16.0,17,234.429811
-50.0,50,234.549328
-50.0,50,234.669819
-16.0,17,234.716612
-50.0,50,234.834891
-50.0,50,234.95103
-5.0,6,234.965156
-50.0,50,235.083644
-1.0,2,235.088466
-1.0,2,235.093333
-5.0,6,235.106218
-50.0,50,235.229993
-50.0,50,235.355826
-18.0,19,235.401421
-50.0,50,235.522424
-50.0,50,235.938629
-6.0,7,235.956857
-1.0,2,235.961595
-50.0,50,236.078212
-15.0,16,236.118707
-50.0,50,236.242536
-50.0,50,236.368927
-26.0,27,236.438311
-50.0,50,236.556799
-11.0,12,236.58579
-9.0,10,236.608631
-9.0,10,236.63438
-50.0,50,236.751254
-4.0,5,236.763417
-50.0,50,236.885941
-31.0,32,236.97241
0.0,1,236.977188
-50.0,50,237.09606
-50.0,50,237.504941
-3.0,4,237.514341
-50.0,50,237.634308
-3.0,4,237.643625
-50.0,50,237.767776
-3.0,4,237.777124
-5.0,6,237.790129
-50.0,50,237.915162
-45.0,46,238.036494
-50.0,50,238.160712
-50.0,50,238.280918
-50.0,50,238.400312
-50.0,50,238.523421
-5.0,6,238.540552
-50.0,50,238.66338
-26.0,27,239.012071
-50.0,50,239.131919
-5.0,6,239.146274
-3.0,4,239.154798
-50.0,50,239.274923
-50.0,50,239.393013
-50.0,50,239.515231
-50.0,50,239.647411
-50.0,50,239.773423
-50.0,50,239.891045
-50.0,50,240.020079
-50.0,50,240.139536
-50.0,50,240.546805
-50.0,50,240.681529
-50.0,50,240.804472
-50.0,50,240.936113
-50.0,50,241.05641
-2.0,3,241.06338
-50.0,50,241.184756
-4.0,5,241.196583
-50.0,50,241.320404
-41.0,42,241.421123
-50.0,50,241.545146
-10.0,11,241.57008
-7.0,8,241.590706
-50.0,50,241.720459
-50.0,50,242.130718
-50.0,50,242.258349
-5.0,6,242.273647
-4.0,5,242.284791
-28.0,29,242.350468
-3.0,4,242.361517
-4.0,5,242.372875
-5.0,6,242.386682
-2.0,3,242.393103
-50.0,50,242.512661
-2.0,3,242.519879
-50.0,50,242.637749
-50.0,50,242.761309
-50.0,50,242.879682
-50.0,50,243.014024
-50.0,50,243.13539
-50.0,50,243.25723
-50.0,50,243.657243
-50.0,50,243.780867
-50.0,50,243.900983
-50.0,50,244.028799
-3.0,4,244.038849
-1.0,2,244.043535
-50.0,50,244.16538
-50.0,50,244.284945
-5.0,6,244.298942
-50.0,50,244.4237
-50.0,50,244.549279
-50.0,50,244.6781
-50.0,50,244.796166
-50.0,50,245.206371
-50.0,50,245.325579
-50.0,50,245.443234
-50.0,50,245.56202
-5.0,6,245.57926
-50.0,50,245.708249
-50.0,50,245.839391
-1.0,2,245.844221
-50.0,50,245.972492
-8.0,9,245.997663
-44.0,45,246.100408
-50.0,50,246.217004
-5.0,6,246.231838
-1.0,2,246.236407
-50.0,50,246.353262
-50.0,50,246.755983
-50.0,50,246.881643
-4.0,5,246.894866
-9.0,10,246.916266
-50.0,50,247.032349
-5.0,6,247.045947
-50.0,50,247.165845
-4.0,5,247.17754
-5.0,6,247.191044
-50.0,50,247.315073
-50.0,50,247.4291
-2.0,3,247.435992
-50.0,50,247.556907
-8.0,9,247.578081
-2.0,3,247.585013
-8.0,9,247.606529
-50.0,50,247.73214
-2.0,3,247.739358
-17.0,18,247.786422
-4.0,5,247.79958
-50.0,50,247.919122
-50.0,50,248.328544
-2.0,3,248.335595
-50.0,50,248.464046
-7.0,8,248.484735
-50.0,50,248.603042
-50.0,50,248.723465
-16.0,17,248.762845
-10.0,11,248.790283
-50.0,50,248.921998
-50.0,50,249.047493
-1.0,2,249.052395
-7.0,8,249.074335
-3.0,4,249.083739
-50.0,50,249.210025
-50.0,50,249.331697
-50.0,50,249.448841
-50.0,50,249.858247
-50.0,50,249.981088
-50.0,50,250.10389
-50.0,50,250.225673
-36.0,37,250.320946
-50.0,50,250.441958
-50.0,50,250.559105
-50.0,50,250.696048
-13.0,14,250.726863
-50.0,50,250.857973
-4.0,5,250.869248
-50.0,50,250.993859
-47.0,48,251.388178
-14.0,15,251.424144
-2.0,3,251.430895
-50.0,50,251.550835
-50.0,50,251.676264
0.0,1,251.679209
-8.0,9,251.699629
-1.0,2,251.70447
-50.0,50,251.837591
-50.0,50,251.953638
-50.0,50,252.072975
-50.0,50,252.190341
-50.0,50,252.309963
-6.0,7,252.326724
-8.0,9,252.348545
-50.0,50,252.47209
-8.0,9,252.496342
-50.0,50,252.902225
-50.0,50,253.019961
-50.0,50,253.157227
-50.0,50,253.301628
-37.0,38,253.392043
-50.0,50,253.514944
-50.0,50,253.635174
-1.0,2,253.64045
-50.0,50,253.775829
-10.0,11,253.803418
-4.0,5,253.814746
-50.0,50,253.935887
-2.0,3,253.945665
-3.0,4,253.955031
-50.0,50,254.075115
-50.0,50,254.47535
-10.0,11,254.500561
-50.0,50,254.620225
-6.0,7,254.637495
-6.0,7,254.655404
-3.0,4,254.664873
0.0,1,254.667723
-2.0,3,254.674329
-2.0,3,254.681084
-50.0,50,254.804156
-2.0,3,254.811059
-4.0,5,254.82281
-19.0,20,254.870256
-4.0,5,254.881561
-4.0,5,254.894808
-50.0,50,255.01254
-10.0,11,255.039302
-50.0,50,255.163151
-50.0,50,255.282604
0.0,1,255.285607
-50.0,50,255.404345
-6.0,7,255.419748
-5.0,6,255.435143
-8.0,9,255.458154
-39.0,40,255.552015
-6.0,7,255.569636
-50.0,50,255.97296
-50.0,50,256.1002
-6.0,7,256.116139
-6.0,7,256.131393
-50.0,50,256.250247
-8.0,9,256.270624
-4.0,5,256.281956
-23.0,24,256.343708
-50.0,50,256.469201
-3.0,4,256.478449
-4.0,5,256.49161
-15.0,16,256.532219
-50.0,50,256.661004
-2.0,3,256.668368
-2.0,3,256.675215
-50.0,50,256.794822
-3.0,4,256.80411
-50.0,50,256.920059
-50.0,50,257.043107
-50.0,50,257.169732
-50.0,50,257.574841
-6.0,7,257.590401
-6.0,7,257.60754
-3.0,4,257.616699
-50.0,50,257.742687
-27.0,28,257.815391
-16.0,17,257.854136
0.0,1,257.856786
-4.0,5,257.868106
-1.0,2,257.872515
0.0,1,257.874916
-50.0,50,257.992475
-50.0,50,258.115107
-6.0,7,258.130851
-1.0,2,258.136077
-50.0,50,258.252153
-50.0,50,258.370604
-4.0,5,258.38495
-1.0,2,258.389605
-45.0,46,258.510383
-12.0,13,258.548876
-5.0,6,258.562354
-50.0,50,258.692713
0.0,1,258.695486
-4.0,5,258.70642
-4.0,5,258.71767
-2.0,3,258.72453
-9.0,10,259.038702
-50.0,50,259.15736
-4.0,5,259.171066
-20.0,21,259.220273
-50.0,50,259.350237
-6.0,7,259.366225
-50.0,50,259.499342
-14.0,15,259.535396
-50.0,50,259.660913
-3.0,4,259.671161
-50.0,50,259.796381
-24.0,25,259.85544
-50.0,50,259.975448
-1.0,2,259.980284
-8.0,9,260.000068
-50.0,50,260.125548
-50.0,50,260.24521
-15.0,16,260.566062
-2.0,3,260.572816
-50.0,50,260.705706
-13.0,14,260.738336
-50.0,50,260.867825
-50.0,50,260.993049
-2.0,3,261.00006
-2.0,3,261.009358
-6.0,7,261.024131
-5.0,6,261.036998
-7.0,8,261.058248
-50.0,50,261.184739
-50.0,50,261.313108
-50.0,50,261.42634
-21.0,22,261.489264
-9.0,10,261.515026
-5.0,6,261.527849
-50.0,50,261.661318
-4.0,5,261.672473
-50.0,50,261.793853
-4.0,5,261.807492
-6.0,7,261.823207
-3.0,4,261.832135
-11.0,12,262.141453
0.0,1,262.143961
-13.0,14,262.179388
-50.0,50,262.303858
-5.0,6,262.319026
-50.0,50,262.439612
-7.0,8,262.458408
